Interest Rate,Rate Spread,Loan Amount,Loan-to-Value Ratio,No Intro Rate Period,Intro Rate Period,Property Value,Income,Debt-to-Income Ratio,Term 360,Conforming,State,Product Type,Race,Ethnicity,Sex,Low-Priced
0.055,0.01909,285000.0,0.98188,1,0,295000.0,90000.0,0.47,1.0,1.0,MD,fha,White,Hispanic,Male,0.0
0.04,-0.00301,225000.0,0.9184,1,0,245000.0,63000.0,0.39,1.0,1.0,FL,va,White,Hispanic,Male,1.0
0.04875,0.00438,365000.0,0.8586,1,0,435000.0,71000.0,0.49,1.0,1.0,GA,conventional,White,Non-Hispanic,Female,1.0
0.05,0.0158,135000.0,0.965,1,0,135000.0,39000.0,0.38,1.0,1.0,TX,fha,White,Non-Hispanic,Male,0.0
0.04875,0.00486,275000.0,0.8,1,0,345000.0,78000.0,0.45,1.0,1.0,WA,conventional,White,Hispanic,Female,1.0
0.04125,-0.0019,185000.0,1.0,1,0,175000.0,62000.0,0.25,1.0,1.0,NC,va,White,Non-Hispanic,Male,1.0
0.04625,-0.00318,725000.0,0.8,1,0,915000.0,239000.0,0.25,1.0,0.0,CA,conventional,Asian,Non-Hispanic,Male,1.0
0.0475,0.002,355000.0,0.7447,1,0,475000.0,75000.0,0.44,1.0,1.0,CA,conventional,White,Non-Hispanic,Female,1.0
0.0475,0.0118,125000.0,0.965,1,0,125000.0,47000.0,0.33,1.0,1.0,IN,fha,White,Non-Hispanic,Male,1.0
0.0475,0.00623,125000.0,1.0101,1,0,125000.0,52000.0,0.25,1.0,1.0,AR,fsa_rhs,White,Non-Hispanic,Male,1.0
0.04875,0.00227,155000.0,0.6,1,0,255000.0,171000.0,0.39,1.0,1.0,TX,conventional,Asian,Non-Hispanic,Male,1.0
0.05125,0.00885,265000.0,1.0,1,0,255000.0,87000.0,0.55,1.0,1.0,AZ,va,White,Non-Hispanic,Male,1.0
0.04,0.00363,435000.0,0.95,1,0,455000.0,85000.0,0.48,1.0,1.0,WA,conventional,Asian,Non-Hispanic,Male,1.0
0.045,0.0098999999999999,145000.0,0.96499,1,0,155000.0,47000.0,0.41,1.0,1.0,GA,fha,Black,Non-Hispanic,Female,1.0
0.04625,0.00556,75000.0,0.97,1,0,75000.0,31000.0,0.38,1.0,1.0,NY,conventional,White,Non-Hispanic,Male,1.0
0.04625,-0.00207,185000.0,0.5909,1,0,335000.0,54000.0,0.38,1.0,1.0,CA,conventional,Asian,Non-Hispanic,Female,1.0
0.045,0.014651,105000.0,0.9649,1,0,105000.0,34000.0,0.39,1.0,1.0,MI,fha,White,Non-Hispanic,Male,1.0
0.04875,0.0044,455000.0,0.57174,1,0,795000.0,114000.0,0.36,1.0,1.0,GA,conventional,Black,Non-Hispanic,Male,1.0
0.04625,0.01533,185000.0,0.95,1,0,195000.0,113000.0,0.33,1.0,1.0,TX,conventional,White,Hispanic,Female,0.0
0.0475,0.00167,205000.0,0.70175,1,0,285000.0,75000.0,0.33,1.0,1.0,TX,conventional,Black,Non-Hispanic,Female,1.0
0.04875,0.0192999999999999,135000.0,1.03648,1,0,135000.0,56000.0,0.49,1.0,1.0,MD,fha,Black,Non-Hispanic,Female,0.0
0.03875,-0.0005,135000.0,1.0,1,0,135000.0,50000.0,0.39,1.0,1.0,AL,va,White,Hispanic,Male,1.0
0.04125,0.00202,165000.0,0.97,1,0,175000.0,43000.0,0.43,1.0,1.0,NJ,conventional,White,Non-Hispanic,Male,1.0
0.03875,0.00511,335000.0,0.965,1,0,345000.0,83000.0,0.55,1.0,1.0,FL,fha,White,Hispanic,Male,1.0
0.05125,0.00493,405000.0,0.8,1,0,505000.0,159000.0,0.25,1.0,1.0,VA,conventional,White,Non-Hispanic,Female,1.0
0.04625,0.01265,165000.0,1.015,1,0,175000.0,33000.0,0.43,1.0,1.0,TN,fha,White,Non-Hispanic,Male,1.0
0.05,0.00543,125000.0,1.0,0,60,125000.0,120000.0,0.1,1.0,1.0,IA,conventional,White,Non-Hispanic,Male,1.0
0.03625,-0.00336,215000.0,0.8,1,0,265000.0,54000.0,0.38,1.0,1.0,PA,conventional,White,Non-Hispanic,Male,1.0
0.04,-0.00124,295000.0,0.8,1,0,375000.0,150000.0,0.25,0.0,1.0,GA,conventional,White,Non-Hispanic,Male,1.0
0.0499,0.00524,125000.0,0.6,1,0,205000.0,56000.0,0.39,1.0,1.0,OH,conventional,White,Non-Hispanic,Male,1.0
0.05375,0.01074,85000.0,0.9,1,0,95000.0,47000.0,0.42,1.0,1.0,IA,fsa_rhs,White,Non-Hispanic,Male,1.0
0.04125,0.00455,115000.0,0.7149800000000001,1,0,165000.0,46000.0,0.33,0.0,1.0,NC,conventional,White,Non-Hispanic,Female,1.0
0.055,0.02008,85000.0,0.965,1,0,85000.0,27000.0,0.36,1.0,1.0,NE,fha,Hawaiian or pacific islander,Hispanic,Female,0.0
0.03875,0.0007199999999999,525000.0,0.899,0,84,655000.0,124000.0,0.36,1.0,1.0,WA,conventional,Asian,Non-Hispanic,Female,1.0
0.05,0.0059499999999999,215000.0,0.8,1,0,265000.0,58000.0,0.25,1.0,1.0,LA,conventional,Black,Non-Hispanic,Male,1.0
0.04875,0.0079,195000.0,1.0101,1,0,195000.0,47000.0,0.33,1.0,1.0,TN,fsa_rhs,White,Non-Hispanic,Male,1.0
0.055,0.01566,115000.0,0.9,1,0,125000.0,65000.0,0.33,1.0,1.0,SC,conventional,White,Non-Hispanic,Female,0.0
0.04375,0.008963,105000.0,0.965,1,0,105000.0,44000.0,0.38,1.0,1.0,KY,fha,White,Non-Hispanic,Male,1.0
0.0525,0.0072099999999999,725000.0,0.8,1,0,905000.0,246000.0,0.36,1.0,1.0,NY,conventional,White,Non-Hispanic,Male,1.0
0.04875,0.0138,265000.0,0.965,1,0,275000.0,0.0,0.37,1.0,1.0,TX,fha,White,Non-Hispanic,Female,1.0
0.0375,-0.0012,815000.0,0.7546299999999999,0,84,1085000.0,159000.0,0.4,1.0,0.0,CA,conventional,Asian,Non-Hispanic,Male,1.0
0.05125,0.00864,95000.0,0.8,1,0,115000.0,40000.0,0.33,1.0,1.0,IL,conventional,White,Non-Hispanic,Male,1.0
0.045,0.01502,255000.0,0.965,1,0,265000.0,83000.0,0.39,1.0,1.0,CT,fha,White,Non-Hispanic,Female,0.0
0.0425,0.00225,175000.0,0.41667,0,122,425000.0,80000.0,0.33,1.0,1.0,KS,conventional,White,Non-Hispanic,Female,1.0
0.0525,0.01477,135000.0,0.95,1,0,145000.0,38000.0,0.41,1.0,1.0,MI,conventional,White,Non-Hispanic,Male,1.0
0.05,0.01473,305000.0,0.965,1,0,315000.0,104000.0,0.25,1.0,1.0,NC,fha,White,Hispanic,Male,1.0
0.05125,0.0189,185000.0,0.9818,1,0,185000.0,44000.0,0.55,1.0,1.0,CA,fha,White,Hispanic,Male,0.0
0.05125,0.01074,55000.0,1.00146,1,0,55000.0,38000.0,0.33,1.0,1.0,IL,fsa_rhs,White,Non-Hispanic,Female,1.0
0.0399,0.0014399999999999,225000.0,0.8,1,0,285000.0,84000.0,0.44,0.0,1.0,GA,conventional,White,Non-Hispanic,Female,1.0
0.04125,0.0056799999999999,105000.0,0.965,1,0,115000.0,38000.0,0.33,1.0,1.0,SC,fha,Black,Non-Hispanic,Female,1.0
0.0525,0.01914,175000.0,1.0069,1,0,175000.0,55000.0,0.55,1.0,1.0,UT,fha,White,Non-Hispanic,Male,0.0
0.04875,0.00466,675000.0,0.85,1,0,1285000.0,404000.0,0.41,1.0,1.0,CA,conventional,White,Non-Hispanic,Male,1.0
0.05,0.01257,95000.0,0.965,1,0,95000.0,26000.0,0.47,1.0,1.0,IN,fha,White,Non-Hispanic,Male,1.0
0.04625,0.0032,395000.0,0.915,1,0,435000.0,108000.0,0.45,1.0,1.0,GA,conventional,White,Non-Hispanic,Female,1.0
0.04375,0.0098,145000.0,0.965,1,0,145000.0,77000.0,0.25,1.0,1.0,FL,fha,Black,Non-Hispanic,Female,1.0
0.0475,0.00441,295000.0,0.95,1,0,315000.0,101000.0,0.37,1.0,1.0,FL,conventional,White,Non-Hispanic,Female,1.0
0.04875,0.0069099999999999,65000.0,0.24,1,0,245000.0,142000.0,0.33,1.0,1.0,IL,conventional,White,Non-Hispanic,Male,1.0
0.0475,0.00519,225000.0,0.95,1,0,245000.0,59000.0,0.46,1.0,1.0,OK,conventional,White,Non-Hispanic,Male,1.0
0.04375,0.001,145000.0,0.5,1,0,285000.0,46000.0,0.37,1.0,1.0,TX,conventional,Asian,Non-Hispanic,Female,1.0
0.055,0.02008,115000.0,0.9778,1,0,125000.0,36000.0,0.55,1.0,1.0,PR,fha,White,Hispanic,Female,0.0
0.04875,0.0100299999999999,155000.0,0.95,1,0,165000.0,98000.0,0.36,1.0,1.0,LA,conventional,White,Non-Hispanic,Male,1.0
0.04875,0.01081,145000.0,0.965,1,0,145000.0,41000.0,0.55,1.0,1.0,MO,fha,White,Non-Hispanic,Male,1.0
0.055,0.01614,265000.0,1.0,1,0,265000.0,82000.0,0.49,1.0,1.0,AL,va,White,Non-Hispanic,Male,0.0
0.0425,0.0013289999999999,395000.0,0.8,0,84,495000.0,240000.0,0.25,1.0,1.0,OH,conventional,White,Non-Hispanic,Female,1.0
0.04375,-0.00191,145000.0,1.0,1,0,145000.0,63000.0,0.41,1.0,1.0,SC,va,White,Non-Hispanic,Female,1.0
0.05,0.0144,125000.0,0.965,1,0,125000.0,44000.0,0.55,1.0,1.0,PA,fha,White,Hispanic,Female,1.0
0.0562999999999999,0.01612,245000.0,1.05,1,0,255000.0,83000.0,0.25,1.0,1.0,CA,conventional,Asian,Non-Hispanic,Male,0.0
0.0475,0.0042699999999999,305000.0,0.8,1,0,375000.0,52000.0,0.45,1.0,1.0,FL,conventional,White,Hispanic,Female,1.0
0.045,0.00898,245000.0,0.965,1,0,255000.0,96000.0,0.47,1.0,1.0,CT,fha,White,Hispanic,Male,1.0
0.0475,0.002,165000.0,0.6,1,0,275000.0,39000.0,0.49,1.0,1.0,FL,conventional,White,Non-Hispanic,Female,1.0
0.04875,0.0143,165000.0,0.965,1,0,175000.0,48000.0,0.4,1.0,1.0,FL,fha,White,Hispanic,Male,1.0
0.04875,0.01135,235000.0,0.9651,1,0,245000.0,57000.0,0.47,1.0,1.0,TX,fha,Black,Non-Hispanic,Female,1.0
0.045,0.00467,205000.0,1.0,1,0,205000.0,51000.0,0.33,1.0,1.0,SC,fsa_rhs,White,Non-Hispanic,Female,1.0
0.0475,0.00703,125000.0,0.8889,1,0,135000.0,66000.0,0.44,1.0,1.0,TN,conventional,White,Non-Hispanic,Male,1.0
0.045,0.00928,75000.0,0.7,1,0,115000.0,50000.0,0.39,0.0,1.0,FL,conventional,White,Non-Hispanic,Female,1.0
0.045,0.0121999999999999,295000.0,0.965,1,0,295000.0,68000.0,0.44,1.0,1.0,GA,fha,Black,Non-Hispanic,Female,1.0
0.05125,0.00508,365000.0,0.85,1,0,435000.0,75000.0,0.38,1.0,1.0,WA,conventional,White,Non-Hispanic,Female,1.0
0.04375,0.0128899999999999,95000.0,0.965,1,0,95000.0,26000.0,0.33,1.0,1.0,NC,fha,White,Non-Hispanic,Female,1.0
0.04875,0.001092,115000.0,0.8,1,0,145000.0,50000.0,0.41,1.0,1.0,IN,conventional,White,Non-Hispanic,Female,1.0
0.04125,0.00148,225000.0,0.5916,1,0,385000.0,94000.0,0.39,0.0,1.0,MI,conventional,White,Non-Hispanic,Female,1.0
0.05,0.01225,115000.0,0.97,1,0,115000.0,29000.0,0.75,1.0,1.0,MI,conventional,White,Non-Hispanic,Female,1.0
0.04125,0.0017299999999999,425000.0,0.8158,1,0,515000.0,78000.0,0.49,1.0,1.0,CA,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.00754,155000.0,0.97,1,0,165000.0,45000.0,0.25,1.0,1.0,GA,conventional,White,Non-Hispanic,Female,1.0
0.04,0.00035,755000.0,0.70423,1,0,1065000.0,279000.0,0.41,1.0,0.0,MD,conventional,White,Non-Hispanic,Female,1.0
0.055,0.02235,165000.0,0.65,0,60,245000.0,70000.0,0.41,1.0,1.0,TX,conventional,Asian,Non-Hispanic,Male,0.0
0.05625,0.0458999999999999,205000.0,1.0214975,1,0,205000.0,67000.0,0.44,1.0,1.0,MD,va,Black,Non-Hispanic,Male,0.0
0.05375,0.01923,235000.0,1.0043,1,0,245000.0,78000.0,0.44,1.0,1.0,WA,fha,White,Non-Hispanic,Male,0.0
0.0499,0.0084,425000.0,0.95,1,0,455000.0,89000.0,0.41,1.0,1.0,CO,conventional,White,Non-Hispanic,Female,1.0
0.0475,0.00194,85000.0,0.5452,1,0,175000.0,33000.0,0.25,1.0,1.0,FL,conventional,Native american,Non-Hispanic,Male,1.0
0.04875,0.00315,705000.0,0.85,1,0,845000.0,212000.0,0.33,1.0,0.0,CO,conventional,White,Non-Hispanic,Male,1.0
0.045,0.00148,355000.0,0.8,1,0,445000.0,120000.0,0.25,1.0,1.0,GA,conventional,White,Non-Hispanic,Male,1.0
0.0475,0.00406,175000.0,0.95,1,0,185000.0,71000.0,0.25,1.0,1.0,GA,conventional,Black,Non-Hispanic,Female,1.0
0.0409,-0.0011,145000.0,0.8,1,0,185000.0,69000.0,0.25,1.0,1.0,FL,conventional,White,Non-Hispanic,Male,1.0
0.04375,-0.001015,305000.0,0.75,1,0,405000.0,262000.0,0.1,1.0,1.0,WA,conventional,White,Non-Hispanic,Male,1.0
0.0525,0.0113599999999999,185000.0,0.97,1,0,195000.0,60000.0,0.43,1.0,1.0,MD,conventional,White,Non-Hispanic,Female,1.0
0.045,1e-05,255000.0,1.0,1,0,255000.0,95000.0,0.4,1.0,1.0,AL,conventional,White,Non-Hispanic,Male,1.0
0.045,-0.000105,195000.0,0.85,1,0,225000.0,42000.0,0.48,1.0,1.0,AZ,conventional,White,Non-Hispanic,Male,1.0
0.0425,0.0093,165000.0,0.9954,1,0,165000.0,39000.0,0.4,1.0,1.0,UT,fha,White,Non-Hispanic,Female,1.0
0.04375,0.00815,225000.0,0.965,1,0,235000.0,92000.0,0.33,1.0,1.0,OR,fha,White,Non-Hispanic,Female,1.0
0.045,0.00868,385000.0,0.97,1,0,405000.0,71000.0,0.47,1.0,1.0,WA,conventional,Asian,Non-Hispanic,Female,1.0
0.05125,0.01103,95000.0,0.9,1,0,105000.0,21000.0,0.45,1.0,1.0,GA,conventional,Black,Non-Hispanic,Female,1.0
0.04625,0.00081,185000.0,0.78723,1,0,235000.0,101000.0,0.25,1.0,1.0,NM,conventional,White,Non-Hispanic,Male,1.0
0.0525,0.00455,225000.0,0.8,1,0,285000.0,99000.0,0.45,1.0,1.0,CA,conventional,White,Non-Hispanic,Female,1.0
0.0425,-0.00221,285000.0,1.0233,1,0,305000.0,56000.0,0.42,1.0,1.0,CA,conventional,White,Hispanic,Male,1.0
0.04875,0.004254,65000.0,0.9,1,0,75000.0,28000.0,0.33,1.0,1.0,FL,conventional,White,Non-Hispanic,Male,1.0
0.05,0.02358,245000.0,1.03928,1,0,245000.0,57000.0,0.44,1.0,1.0,CA,fha,White,Hispanic,Male,0.0
0.045,0.00129,165000.0,1.0,1,0,155000.0,77000.0,0.25,1.0,1.0,MI,va,White,Non-Hispanic,Male,1.0
0.0375,0.00313,395000.0,0.965,1,0,405000.0,76000.0,0.48,1.0,1.0,CA,fha,White,Non-Hispanic,Female,1.0
0.04625,0.0106,115000.0,0.965,1,0,115000.0,48000.0,0.33,1.0,1.0,PA,fha,White,Non-Hispanic,Male,1.0
0.05125,0.01056,195000.0,0.95,1,0,205000.0,31000.0,0.48,1.0,1.0,UT,conventional,White,Non-Hispanic,Male,1.0
0.05375,0.00869,415000.0,0.9,1,0,465000.0,116000.0,0.33,1.0,1.0,CA,conventional,Asian,Non-Hispanic,Female,1.0
0.05,0.0105,65000.0,0.7881199999999999,1,0,85000.0,27000.0,0.25,1.0,1.0,AR,fsa_rhs,White,Non-Hispanic,Female,1.0
0.045,0.00565,85000.0,0.99874,1,0,85000.0,35000.0,0.36,1.0,1.0,AR,fsa_rhs,White,Non-Hispanic,Female,1.0
0.0525,0.00703,405000.0,0.95,1,0,425000.0,97000.0,0.48,1.0,1.0,CO,conventional,White,Non-Hispanic,Male,1.0
0.04375,0.0104,155000.0,0.965,1,0,155000.0,56000.0,0.46,1.0,1.0,GA,fha,White,Non-Hispanic,Male,1.0
0.05375,0.00605,205000.0,0.85,1,0,245000.0,146000.0,0.36,1.0,1.0,GA,conventional,White,Non-Hispanic,Female,1.0
0.04875,0.00732,245000.0,0.9,1,0,275000.0,104000.0,0.37,1.0,1.0,TX,conventional,White,Non-Hispanic,Male,1.0
0.0525,0.02344,95000.0,0.965,1,0,95000.0,30000.0,0.4,1.0,1.0,MI,fha,White,Non-Hispanic,Female,0.0
0.04375,-0.0010199999999999,455000.0,1.0,1,0,445000.0,110000.0,0.44,1.0,1.0,GA,va,Asian,Non-Hispanic,Male,1.0
0.0475,0.00301,115000.0,0.8,1,0,135000.0,54000.0,0.33,1.0,1.0,PA,conventional,White,Non-Hispanic,Female,1.0
0.055,0.02177,195000.0,0.65,0,60,305000.0,58000.0,0.45,1.0,1.0,GA,conventional,White,Hispanic,Female,0.0
0.04875,0.008,105000.0,0.91329,1,0,125000.0,34000.0,0.42,1.0,1.0,PA,fsa_rhs,White,Non-Hispanic,Male,1.0
0.0525,0.00045,65000.0,1.0,1,0,65000.0,46000.0,0.44,1.0,1.0,IN,fsa_rhs,White,Non-Hispanic,Male,1.0
0.05125,0.0093,135000.0,0.99909,1,0,135000.0,55000.0,0.25,1.0,1.0,MD,conventional,White,Non-Hispanic,Female,1.0
0.0475,0.00771,145000.0,0.9695,1,0,145000.0,38000.0,0.37,1.0,1.0,ID,conventional,White,Hispanic,Male,1.0
0.04875,0.0144,175000.0,0.95,1,0,185000.0,36000.0,0.43,1.0,1.0,ID,conventional,White,Hispanic,Male,1.0
0.05125,0.01088,315000.0,0.9,1,0,345000.0,111000.0,0.49,1.0,1.0,PA,conventional,White,Non-Hispanic,Female,1.0
0.04875,0.0138199999999999,165000.0,0.98188,1,0,175000.0,40000.0,0.45,1.0,1.0,FL,fha,White,Hispanic,Male,1.0
0.055,0.0093899999999999,275000.0,0.97,1,0,285000.0,82000.0,0.45,1.0,1.0,OR,conventional,White,Non-Hispanic,Male,1.0
0.04375,0.00814,235000.0,0.965,1,0,235000.0,69000.0,0.55,1.0,1.0,TX,fha,Black,Non-Hispanic,Female,1.0
0.04625,0.00219,245000.0,0.9,1,0,275000.0,87000.0,0.47,1.0,1.0,NJ,conventional,White,Hispanic,Female,1.0
0.045,0.00114,295000.0,1.0,1,0,295000.0,76000.0,0.33,1.0,1.0,OH,va,Asian,Non-Hispanic,Male,1.0
0.04125,0.00277,755000.0,0.66372,1,0,1135000.0,212000.0,0.33,1.0,0.0,CA,conventional,White,Non-Hispanic,Male,1.0
0.04875,0.0110099999999999,115000.0,0.9007,1,0,125000.0,29000.0,0.33,1.0,1.0,TN,fha,White,Non-Hispanic,Female,1.0
0.0425,7.000000000000001e-05,275000.0,0.9,1,0,305000.0,98000.0,0.33,1.0,1.0,CT,conventional,White,Non-Hispanic,Male,1.0
0.05375,0.01882,165000.0,0.965,1,0,175000.0,68000.0,0.55,1.0,1.0,OH,fha,White,Non-Hispanic,Male,0.0
0.0425,0.00028,355000.0,0.9,1,0,395000.0,106000.0,0.25,1.0,1.0,IL,conventional,White,Non-Hispanic,Male,1.0
0.04875,0.01249,315000.0,0.95,1,0,325000.0,73000.0,0.39,1.0,1.0,UT,conventional,White,Hispanic,Male,1.0
0.0525,0.02055,75000.0,0.97,1,0,75000.0,42000.0,0.1,1.0,1.0,MO,conventional,White,Non-Hispanic,Male,0.0
0.04125,0.00379,145000.0,1.0,1,0,145000.0,37000.0,0.39,1.0,1.0,MI,va,White,Non-Hispanic,Male,1.0
0.06,0.01701,195000.0,0.95,1,0,205000.0,80000.0,0.49,1.0,1.0,TX,conventional,White,Hispanic,Male,0.0
0.05625,0.01982,285000.0,0.965,1,0,285000.0,82000.0,0.55,1.0,1.0,KY,fha,White,Non-Hispanic,Male,0.0
0.04875,0.01318,185000.0,0.965,1,0,185000.0,49000.0,0.39,1.0,1.0,LA,fha,Black,Non-Hispanic,Male,1.0
0.04625,-0.00034,295000.0,1.0,1,0,295000.0,75000.0,0.55,1.0,1.0,FL,va,White,Non-Hispanic,Male,1.0
0.05875,0.01822,135000.0,0.9,1,0,155000.0,137000.0,0.1,1.0,1.0,CA,conventional,White,Non-Hispanic,Female,0.0
0.04,-0.0057399999999999,1805000.0,0.51539,1,0,3505000.0,359000.0,0.44,1.0,0.0,CA,conventional,White,Non-Hispanic,Male,1.0
0.06,0.0213,125000.0,0.95,1,0,135000.0,45000.0,0.48,1.0,1.0,TX,conventional,White,Hispanic,Male,0.0
0.04625,0.0007599999999999,665000.0,0.8998999999999999,0,60,735000.0,634000.0,0.25,1.0,0.0,GA,conventional,White,Non-Hispanic,Male,1.0
0.04875,0.00641,525000.0,0.9,1,0,585000.0,265000.0,0.1,1.0,0.0,GA,conventional,White,Non-Hispanic,Female,1.0
0.0475,0.0047799999999999,395000.0,0.9,1,0,435000.0,141000.0,0.33,1.0,1.0,NV,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.00052,145000.0,1.0,1,0,145000.0,46000.0,0.55,1.0,1.0,TX,va,White,Non-Hispanic,Male,1.0
0.0525,0.0174,185000.0,0.9818,1,0,185000.0,51000.0,0.36,1.0,1.0,FL,fha,White,Hispanic,Male,0.0
0.04625,0.0015,455000.0,0.866,1,0,525000.0,129000.0,0.36,1.0,1.0,MN,conventional,White,Non-Hispanic,Male,1.0
0.055,0.02139,175000.0,1.0043,1,0,185000.0,50000.0,0.45,1.0,1.0,WA,fha,White,Non-Hispanic,Male,0.0
0.045,0.0035399999999999,125000.0,1.006,1,0,125000.0,35000.0,0.33,1.0,1.0,MO,fsa_rhs,White,Non-Hispanic,Female,1.0
0.05,0.00501,115000.0,0.9,1,0,125000.0,59000.0,0.36,1.0,1.0,OH,conventional,White,Non-Hispanic,Male,1.0
0.05,0.00672,125000.0,0.97,1,0,135000.0,42000.0,0.39,1.0,1.0,TX,conventional,White,Hispanic,Male,1.0
0.055,0.01939,165000.0,1.0043,1,0,175000.0,59000.0,0.37,1.0,1.0,TX,fha,White,Hispanic,Female,0.0
0.0525,0.00797,105000.0,0.97,1,0,105000.0,29000.0,0.33,1.0,1.0,OH,conventional,White,Non-Hispanic,Male,1.0
0.04375,-0.00463,255000.0,1.0,1,0,255000.0,53000.0,0.4,1.0,1.0,FL,va,Black,Non-Hispanic,Male,1.0
0.0425,0.00279,285000.0,0.9,1,0,315000.0,131000.0,0.25,1.0,1.0,VA,conventional,White,Non-Hispanic,Male,1.0
0.045,-0.00029,345000.0,0.6,1,0,585000.0,136000.0,0.25,1.0,1.0,CA,conventional,White,Non-Hispanic,Female,1.0
0.06375,0.02787,165000.0,1.0185,1,0,175000.0,54000.0,0.44,1.0,1.0,AZ,conventional,White,Non-Hispanic,Female,0.0
0.045,0.00709,115000.0,1.0101,1,0,115000.0,36000.0,0.4,1.0,1.0,AR,fsa_rhs,White,Non-Hispanic,Male,1.0
0.0525,0.0091679999999999,75000.0,0.901869,1,0,75000.0,27000.0,0.39,1.0,1.0,AL,fsa_rhs,White,Non-Hispanic,Male,1.0
0.05,0.00732,505000.0,0.9791,1,0,495000.0,150000.0,0.75,1.0,0.0,PA,va,White,Non-Hispanic,Male,1.0
0.05375,0.00713,325000.0,0.97,1,0,335000.0,88000.0,0.33,1.0,1.0,CA,conventional,White,Hispanic,Female,1.0
0.05375,0.01202,125000.0,0.95,1,0,135000.0,35000.0,0.47,1.0,1.0,GA,conventional,White,Non-Hispanic,Male,1.0
0.05125,0.00452,215000.0,0.8,1,0,275000.0,53000.0,0.33,1.0,1.0,CO,conventional,White,Non-Hispanic,Male,1.0
0.0475,0.00375,145000.0,0.8802,1,0,165000.0,51000.0,0.25,1.0,1.0,AZ,conventional,White,Non-Hispanic,Male,1.0
0.05125,0.015,335000.0,0.96478,1,0,345000.0,80000.0,0.55,1.0,1.0,TX,fha,Black,Non-Hispanic,Female,0.0
0.0475,0.01518,175000.0,0.965,1,0,185000.0,48000.0,0.55,1.0,1.0,FL,fha,White,Hispanic,Male,0.0
0.0525,0.0,145000.0,0.8,1,0,185000.0,0.0,0.55,1.0,1.0,OK,fha,White,Hispanic,Male,1.0
0.04375,0.00887,205000.0,0.965,1,0,205000.0,64000.0,0.55,1.0,1.0,OK,fha,White,Non-Hispanic,Male,1.0
0.0499,0.00594,335000.0,0.95,1,0,355000.0,133000.0,0.55,1.0,1.0,AL,conventional,White,Non-Hispanic,Male,1.0
0.05625,0.0458999999999999,235000.0,1.0215,1,0,235000.0,55000.0,0.36,1.0,1.0,NC,va,Black,Non-Hispanic,Male,0.0
0.045,0.01121,345000.0,0.9634,1,0,355000.0,75000.0,0.55,1.0,1.0,WA,fha,Asian,Non-Hispanic,Female,1.0
0.0475,0.0058499999999999,455000.0,0.888,1,0,515000.0,112000.0,0.37,1.0,1.0,MD,conventional,Asian,Non-Hispanic,Male,1.0
0.0525,0.0163,225000.0,0.9818,1,0,235000.0,60000.0,0.48,1.0,1.0,AZ,fha,White,Hispanic,Male,0.0
0.0475,0.00893,155000.0,0.95,1,0,155000.0,52000.0,0.46,1.0,1.0,PA,conventional,White,Non-Hispanic,Female,1.0
0.0475,0.00739,245000.0,0.97,1,0,255000.0,50000.0,0.47,1.0,1.0,SC,conventional,White,Non-Hispanic,Female,1.0
0.0475,0.004612,205000.0,0.94,1,0,215000.0,69000.0,0.41,1.0,1.0,OK,conventional,White,Non-Hispanic,Male,1.0
0.04125,0.00646,235000.0,0.95,1,0,255000.0,59000.0,0.48,1.0,1.0,UT,conventional,White,Non-Hispanic,Female,1.0
0.0625,0.01806,605000.0,0.9,0,62,675000.0,241000.0,0.25,1.0,0.0,FL,conventional,White,Non-Hispanic,Male,0.0
0.045,-0.002456,225000.0,0.9,1,0,245000.0,63000.0,0.33,1.0,1.0,AZ,conventional,Asian,Non-Hispanic,Male,1.0
0.0425,0.00599,65000.0,0.3715,1,0,175000.0,60000.0,0.25,0.0,1.0,KS,conventional,White,Non-Hispanic,Female,1.0
0.05375,0.01135,75000.0,0.85,1,0,85000.0,22000.0,0.43,1.0,1.0,KY,conventional,White,Non-Hispanic,Female,1.0
0.05125,0.01407,85000.0,0.965,1,0,85000.0,79000.0,0.1,1.0,1.0,NC,fha,Black,Non-Hispanic,Male,1.0
0.03875,-0.00114,225000.0,0.8,1,0,285000.0,135000.0,0.33,1.0,1.0,TX,conventional,White,Non-Hispanic,Female,1.0
0.045,0.0106699999999999,135000.0,0.965,1,0,135000.0,150000.0,0.4,1.0,1.0,MO,fha,White,Non-Hispanic,Male,1.0
0.045,0.00873,235000.0,0.965,1,0,255000.0,58000.0,0.43,1.0,1.0,MI,fha,White,Non-Hispanic,Female,1.0
0.04875,0.01761,325000.0,0.965,1,0,335000.0,64000.0,0.55,1.0,1.0,CA,fha,White,Hispanic,Male,0.0
0.04875,5e-05,185000.0,0.8,1,0,235000.0,61000.0,0.47,1.0,1.0,NC,conventional,White,Non-Hispanic,Female,1.0
0.04625,0.000347,185000.0,0.8,1,0,235000.0,125000.0,0.33,1.0,1.0,OH,conventional,White,Non-Hispanic,Male,1.0
0.0449,0.00582,225000.0,0.8,1,0,285000.0,119000.0,0.38,0.0,1.0,LA,conventional,White,Non-Hispanic,Female,1.0
0.05625,0.02234,145000.0,0.9818,1,0,145000.0,62000.0,0.41,1.0,1.0,SC,fha,Black,Non-Hispanic,Male,0.0
0.04875,0.006966,165000.0,0.97,1,0,165000.0,56000.0,0.38,1.0,1.0,IL,conventional,White,Hispanic,Male,1.0
